"Bacteria","Model","Climate_Variable","x_value","Density","Scaled_Density"
"CR-Ec","Model B","Temperature",18.8727512299399,0.0183747891650169,0.0759401007570679
"CR-Ec","Model B","Temperature",18.9481891334174,0.0187289133044745,0.0774036398806689
"CR-Ec","Model B","Temperature",19.0236270368949,0.0190924081890414,0.0789059068134097
"CR-Ec","Model B","Temperature",19.0990649403724,0.0194619306825922,0.0804330849018348
"CR-Ec","Model B","Temperature",19.17450284385,0.0198334346103115,0.0819684519446504
"CR-Ec","Model B","Temperature",19.2499407473275,0.020201197424435,0.0834883575559981
"CR-Ec","Model B","Temperature",19.325378650805,0.0205618755609011,0.0849789833138303
"CR-Ec","Model B","Temperature",19.4008165542825,0.0209124173977783,0.0864277173468011
"CR-Ec","Model B","Temperature",19.47625445776,0.021249848524488,0.0878222668858887
"CR-Ec","Model B","Temperature",19.5516923612375,0.021566401659262,0.0891305309826256
"CR-Ec","Model B","Temperature",19.627130264715,0.0218598238909392,0.0903431987110995
"CR-Ec","Model B","Temperature",19.7025681681925,0.0221296124305385,0.0914581921238826
"CR-Ec","Model B","Temperature",19.7780060716701,0.0223735753474109,0.0924664523178855
"CR-Ec","Model B","Temperature",19.8534439751476,0.022589651944535,0.0933594627578684
"CR-Ec","Model B","Temperature",19.9288818786251,0.0227675575220328,0.0940947184040201
"CR-Ec","Model B","Temperature",20.0043197821026,0.0229099907723665,0.0946833725259459
"CR-Ec","Model B","Temperature",20.0797576855801,0.023018389128532,0.0951313658071302
"CR-Ec","Model B","Temperature",20.1551955890576,0.0230917583335672,0.0954345891406225
"CR-Ec","Model B","Temperature",20.2306334925352,0.0231292611793731,0.0955895824776129
"CR-Ec","Model B","Temperature",20.3060713960127,0.0231199444011294,0.0955510777050027
"CR-Ec","Model B","Temperature",20.3815092994902,0.0230713561846929,0.095350270282471
"CR-Ec","Model B","Temperature",20.4569472029677,0.0229859419456925,0.094997266726483
"CR-Ec","Model B","Temperature",20.5323851064452,0.0228640007281498,0.094493302938737
"CR-Ec","Model B","Temperature",20.6078230099227,0.0227059841803186,0.0938402455101147
"CR-Ec","Model B","Temperature",20.6832609134002,0.0225024499044171,0.0929990705023
"CR-Ec","Model B","Temperature",20.7586988168778,0.0222641229225465,0.0920141027372909
"CR-Ec","Model B","Temperature",20.8341367203553,0.0219937251885273,0.0908965916202114
"CR-Ec","Model B","Temperature",20.9095746238328,0.0216926827825257,0.0896524309150948
"CR-Ec","Model B","Temperature",20.9850125273103,0.0213625383428127,0.0882879961022089
"CR-Ec","Model B","Temperature",21.0604504307878,0.0209973473358354,0.0867787193635005
"CR-Ec","Model B","Temperature",21.1358883342653,0.0206081787059495,0.0851703468973125
"CR-Ec","Model B","Temperature",21.2113262377428,0.0201975976879588,0.0834734804138308
"CR-Ec","Model B","Temperature",21.2867641412203,0.0197677502058674,0.0816969886779506
"CR-Ec","Model B","Temperature",21.3622020446979,0.019320777237603,0.0798497200132139
"CR-Ec","Model B","Temperature",21.4376399481754,0.0188556511939556,0.0779274275557544
"CR-Ec","Model B","Temperature",21.5130778516529,0.0183804564191578,0.0759635226231156
"CR-Ec","Model B","Temperature",21.5885157551304,0.0178975305423003,0.0739676662670287
"CR-Ec","Model B","Temperature",21.6639536586079,0.0174091995977423,0.0719494716200321
"CR-Ec","Model B","Temperature",21.7393915620854,0.0169177905774371,0.0699185557722488
"CR-Ec","Model B","Temperature",21.8148294655629,0.0164269410433331,0.0678899521925471
"CR-Ec","Model B","Temperature",21.8902673690405,0.0159397206236851,0.065876347169562
"CR-Ec","Model B","Temperature",21.965705272518,0.0154581904968744,0.0638862592279171
"CR-Ec","Model B","Temperature",22.0411431759955,0.0149843465030291,0.0619279368595573
"CR-Ec","Model B","Temperature",22.116581079473,0.0145207327965909,0.0600118946528634
"CR-Ec","Model B","Temperature",22.1920189829505,0.0140731608227007,0.0581621503925066
"CR-Ec","Model B","Temperature",22.267456886428,0.013640299516222,0.0563732029965599
"CR-Ec","Model B","Temperature",22.3428947899055,0.0132235631060772,0.0546508972497385
"CR-Ec","Model B","Temperature",22.4183326933831,0.0128242717586025,0.0530006891909496
"CR-Ec","Model B","Temperature",22.4937705968606,0.0124451087233196,0.051433668266565
"CR-Ec","Model B","Temperature",22.5692085003381,0.0120917087597535,0.0499731220475182
"CR-Ec","Model B","Temperature",22.6446464038156,0.0117597368380949,0.0486011345404576
"CR-Ec","Model B","Temperature",22.7200843072931,0.0114498144611018,0.0473202743180972
"CR-Ec","Model B","Temperature",22.7955222107706,0.0111624685087972,0.0461327188923356
"CR-Ec","Model B","Temperature",22.8709601142481,0.0109003323452929,0.0450493515410254
"CR-Ec","Model B","Temperature",22.9463980177257,0.0106673323252549,0.0440863992677131
"CR-Ec","Model B","Temperature",23.0218359212032,0.0104577679351833,0.043220302750675
"CR-Ec","Model B","Temperature",23.0972738246807,0.0102715489883644,0.0424506892624711
"CR-Ec","Model B","Temperature",23.1727117281582,0.0101085142620187,0.0417768924948234
"CR-Ec","Model B","Temperature",23.2481496316357,0.00997103253391339,0.041208702232023
"CR-Ec","Model B","Temperature",23.3235875351132,0.00986086187504077,0.0407533843037396
"CR-Ec","Model B","Temperature",23.3990254385907,0.00977235387229929,0.0403875947109648
"CR-Ec","Model B","Temperature",23.4744633420683,0.00970495641400619,0.0401090516633367
"CR-Ec","Model B","Temperature",23.5499012455458,0.00965808275660228,0.0399153302424192
"CR-Ec","Model B","Temperature",23.6253391490233,0.00963371569626171,0.0398146250315568
"CR-Ec","Model B","Temperature",23.7007770525008,0.0096318597399778,0.0398069546574406
"CR-Ec","Model B","Temperature",23.7762149559783,0.009647813887393,0.0398728906282604
"CR-Ec","Model B","Temperature",23.8516528594558,0.00968086171178854,0.0400094720655689
"CR-Ec","Model B","Temperature",23.9270907629333,0.00973028353135037,0.0402137246381246
"CR-Ec","Model B","Temperature",24.0025286664109,0.00979768113649069,0.0404922682926491
"CR-Ec","Model B","Temperature",24.0779665698884,0.00988205498054017,0.0408409720606672
"CR-Ec","Model B","Temperature",24.1534044733659,0.00997993273159564,0.0412454853429843
"CR-Ec","Model B","Temperature",24.2288423768434,0.0100906251657656,0.0417029596861412
"CR-Ec","Model B","Temperature",24.3042802803209,0.0102134497317196,0.042210574213319
"CR-Ec","Model B","Temperature",24.3797181837984,0.0103496188656337,0.0427733397316914
"CR-Ec","Model B","Temperature",24.4551560872759,0.0104976614941061,0.0433851765272908
"CR-Ec","Model B","Temperature",24.5305939907535,0.0106551438293116,0.0440360261395263
"CR-Ec","Model B","Temperature",24.606031894231,0.0108213932946071,0.0447231089153871
"CR-Ec","Model B","Temperature",24.6814697977085,0.0109957298806055,0.0454436144835034
"CR-Ec","Model B","Temperature",24.756907701186,0.0111787170732444,0.0461998716422365
"CR-Ec","Model B","Temperature",24.8323456046635,0.0113685794224861,0.0469845427370665
"CR-Ec","Model B","Temperature",24.907783508141,0.0115635636744164,0.047790381846547
"CR-Ec","Model B","Temperature",24.9832214116185,0.0117628507079307,0.0486140036725575
"CR-Ec","Model B","Temperature",25.0586593150961,0.0119655918134608,0.049451900632533
"CR-Ec","Model B","Temperature",25.1340972185736,0.0121710800720845,0.0503011511422469
"CR-Ec","Model B","Temperature",25.2095351220511,0.0123774046869781,0.0511538581802964
"CR-Ec","Model B","Temperature",25.2849730255286,0.0125832475693314,0.0520045742938609
"CR-Ec","Model B","Temperature",25.3604109290061,0.0127875048600534,0.0528487374077066
"CR-Ec","Model B","Temperature",25.4358488324836,0.0129890369151491,0.0536816375532432
"CR-Ec","Model B","Temperature",25.5112867359611,0.0131850850188198,0.0544918733938988
"CR-Ec","Model B","Temperature",25.5867246394387,0.0133742720689559,0.0552737535842097
"CR-Ec","Model B","Temperature",25.6621625429162,0.0135556758933889,0.056023466932289
"CR-Ec","Model B","Temperature",25.7376004463937,0.0137279693969355,0.0567355287634001
"CR-Ec","Model B","Temperature",25.8130383498712,0.0138898132275577,0.0574044037471608
"CR-Ec","Model B","Temperature",25.8884762533487,0.0140359203371402,0.0580082413489627
"CR-Ec","Model B","Temperature",25.9639141568262,0.014166682997635,0.0585486627668118
"CR-Ec","Model B","Temperature",26.0393520603037,0.0142816433799612,0.059023775865445
"CR-Ec","Model B","Temperature",26.1147899637813,0.0143795479955813,0.0594284001747639
"CR-Ec","Model B","Temperature",26.1902278672588,0.014459177407406,0.0597574959539256
"CR-Ec","Model B","Temperature",26.2656657707363,0.0145129955130122,0.059979917682174
"CR-Ec","Model B","Temperature",26.3411036742138,0.0145443999922751,0.0601097074336664
"CR-Ec","Model B","Temperature",26.4165415776913,0.0145534236342925,0.0601470007205629
"CR-Ec","Model B","Temperature",26.4919794811688,0.0145392884444602,0.0600885822140734
"CR-Ec","Model B","Temperature",26.5674173846463,0.0145012970047448,0.0599315695956436
"CR-Ec","Model B","Temperature",26.6428552881239,0.0144308368269641,0.0596403688122238
"CR-Ec","Model B","Temperature",26.7182931916014,0.0143347014235919,0.0592430563776242
"CR-Ec","Model B","Temperature",26.7937310950789,0.0142133375481535,0.0587414786535864
"CR-Ec","Model B","Temperature",26.8691689985564,0.0140667449945523,0.0581356347883463
"CR-Ec","Model B","Temperature",26.9446069020339,0.0138950262938837,0.0574259485267222
"CR-Ec","Model B","Temperature",27.0200448055114,0.0136902714438944,0.05657972907903
"CR-Ec","Model B","Temperature",27.0954827089889,0.0134616837847738,0.0556350123963214
"CR-Ec","Model B","Temperature",27.1709206124665,0.0132099990161749,0.0545948390090367
"CR-Ec","Model B","Temperature",27.246358515944,0.0129360449540991,0.0534626301499301
"CR-Ec","Model B","Temperature",27.3217964194215,0.012640300753395,0.0522403660902944
"CR-Ec","Model B","Temperature",27.397234322899,0.0123186613021521,0.0509110810511313
"CR-Ec","Model B","Temperature",27.4726722263765,0.0119792381221374,0.0495082986704402
"CR-Ec","Model B","Temperature",27.548110129854,0.0116234098969555,0.0480377168297533
"CR-Ec","Model B","Temperature",27.6235480333315,0.0112526064468017,0.0465052447500543
"CR-Ec","Model B","Temperature",27.6989859368091,0.0108678152539261,0.0449149635394789
"CR-Ec","Model B","Temperature",27.7744238402866,0.0104687505879752,0.0432656923196166
"CR-Ec","Model B","Temperature",27.8498617437641,0.0100610084180961,0.0415805583468977
"CR-Ec","Model B","Temperature",27.9252996472416,0.00964622066570991,0.0398663060947424
"CR-Ec","Model B","Temperature",28.0007375507191,0.0092260177637247,0.0381296738847837
"CR-Ec","Model B","Temperature",28.0761754541966,0.00880194828436818,0.0363770617213939
"CR-Ec","Model B","Temperature",28.1516133576741,0.00837634298822277,0.034618102269845
"CR-Ec","Model B","Temperature",28.2270512611517,0.0079517040685369,0.0328631366995346
"CR-Ec","Model B","Temperature",28.3024891646292,0.00752949520073037,0.0311182141497403
"CR-Ec","Model B","Temperature",28.3779270681067,0.00711113413227291,0.0293891939467776
"CR-Ec","Model B","Temperature",28.4533649715842,0.00669864542754515,0.0276844432953897
"CR-Ec","Model B","Temperature",28.5288028750617,0.00629525354759197,0.0260172883836724
"CR-Ec","Model B","Temperature",28.6042407785392,0.00590066910277244,0.0243865332099577
"CR-Ec","Model B","Temperature",28.6796786820167,0.0055158853656143,0.022796282812685
"CR-Ec","Model B","Temperature",28.7551165854943,0.00514182681567125,0.0212503579197998
"CR-Ec","Model B","Temperature",28.8305544889718,0.00478077696459283,0.0197581959241988
"CR-Ec","Model B","Temperature",28.9059923924493,0.00443537185721131,0.0183306911827295
"CR-Ec","Model B","Temperature",28.9814302959268,0.00410342265041832,0.0169587975526202
"CR-Ec","Model B","Temperature",29.0568681994043,0.00378534665352139,0.015644239707312
"CR-Ec","Model B","Temperature",29.1323061028818,0.00348149359498576,0.0143884630193013
"CR-Ec","Model B","Temperature",29.2077440063593,0.00319412598912272,0.0132008181028033
"CR-Ec","Model B","Temperature",29.2831819098369,0.00292451350691563,0.0120865523074084
"CR-Ec","Model B","Temperature",29.3586198133144,0.00266962694180728,0.0110331464009721
"CR-Ec","Model B","Temperature",29.4340577167919,0.00242938439199062,0.0100402618962646
"CR-Ec","Model B","Temperature",29.5094956202694,0.00220365474076006,0.00910735690865573
"CR-Ec","Model B","Temperature",29.5849335237469,0.00199442884759886,0.00824265934587232
"CR-Ec","Model B","Temperature",29.6603714272244,0.00180157767288784,0.00744563590755412
"CR-Ec","Model B","Temperature",29.7358093307019,0.00162210441781299,0.00670390129763918
"CR-Ec","Model B","Temperature",29.8112472341795,0.0014556099370078,0.00601580591138499
"CR-Ec","Model B","Temperature",29.886685137657,0.00130167042939946,0.00537959824590997
"CR-Ec","Model B","Temperature",29.9621230411345,0.00116185201478932,0.00480175082693646
"CR-Ec","Model B","Temperature",30.037560944612,0.00103507495005819,0.00427780124673141
"CR-Ec","Model B","Temperature",30.1129988480895,0.00091889043613779,0.00379762900560855
"CR-Ec","Model B","Temperature",30.188436751567,0.000812779106774873,0.00335908764489308
"CR-Ec","Model B","Temperature",30.2638746550445,0.000716218289523945,0.00296001704193993
"CR-Ec","Model B","Temperature",30.3393125585221,0.000630313233484451,0.00260498501666908
"CR-Ec","Model B","Temperature",30.4147504619996,0.000553612191420153,0.0022879917271012
"CR-Ec","Model B","Temperature",30.4901883654771,0.000484381878421563,0.00200187378053094
"CR-Ec","Model B","Temperature",30.5656262689546,0.000422131421554088,0.00174460247666805
"CR-Ec","Model B","Temperature",30.6410641724321,0.000366379962955637,0.00151419050593478
"CR-Ec","Model B","Temperature",30.7165020759096,0.000317827965261126,0.00131353276974166
"CR-Ec","Model B","Temperature",30.7919399793871,0.000275106118810031,0.00113697012758625
"CR-Ec","Model B","Temperature",30.8673778828647,0.000237129457502628,0.000980018585982066
"CR-Ec","Model B","Temperature",30.9428157863422,0.000203513519657522,0.000841089225537435
"CR-Ec","Model B","Temperature",31.0182536898197,0.000173888897840924,0.000718655343687756
"CR-Ec","Model B","Temperature",31.0936915932972,0.000148653825682703,0.000614362777112044
"CR-Ec","Model B","Temperature",31.1691294967747,0.000126755427820473,0.000523860158271541
"CR-Ec","Model B","Temperature",31.2445674002522,0.000107587113411656,0.000444640543043518
"CR-Ec","Model B","Temperature",31.3200053037297,9.08879301996133e-05,0.0003756254569767
"CR-Ec","Model B","Temperature",31.3954432072073,7.64112046947113e-05,0.000315795437508084
"CR-Ec","Model B","Temperature",31.4708811106848,6.43594425178039e-05,0.00026598740837668
"CR-Ec","Model B","Temperature",31.5463190141623,5.40388803265881e-05,0.000223334155289964
"CR-Ec","Model B","Temperature",31.6217569176398,4.51452449345671e-05,0.000186578165237434
"CR-Ec","Model B","Temperature",31.6971948211173,3.75219517382563e-05,0.000155072298790232
"CR-Ec","Model B","Temperature",31.7726327245948,3.10231953939991e-05,0.000128213965497456
"CR-Ec","Model B","Temperature",31.8480706280723,2.57406214513414e-05,0.000106381921937149
"CR-Ec","Model B","Temperature",31.9235085315499,2.12735997564504e-05,8.79204269753531e-05
"CR-Ec","Model B","Temperature",31.9989464350274,1.74850017617648e-05,7.22627499886584e-05
"CR-Ec","Model B","Temperature",32.0743843385049,1.42909245642525e-05,5.90621335338728e-05
"CR-Ec","Model B","Wet Days",0,0.00011130961974447,0.00538022025550125
"CR-Ec","Model B","Wet Days",0.610567514677104,0.000116875630782909,0.00564925688863414
"CR-Ec","Model B","Wet Days",1.22113502935421,0.000122516703088472,0.00592192165517282
"CR-Ec","Model B","Wet Days",1.83170254403131,0.00012822757334948,0.00619796014964754
"CR-Ec","Model B","Wet Days",2.44227005870841,0.000134018252850731,0.00647785627378548
"CR-Ec","Model B","Wet Days",3.05283757338552,0.000139870861500948,0.006760745782165
"CR-Ec","Model B","Wet Days",3.66340508806262,0.000145767842808621,0.00704578007076184
"CR-Ec","Model B","Wet Days",4.27397260273973,0.000151704818989789,0.00733274753664375
"CR-Ec","Model B","Wet Days",4.88454011741683,0.000157686071929224,0.00762185514739567
"CR-Ec","Model B","Wet Days",5.49510763209393,0.000163698655125167,0.00791247712573825
"CR-Ec","Model B","Wet Days",6.10567514677104,0.000169734550434934,0.00820422590971797
"CR-Ec","Model B","Wet Days",6.71624266144814,0.00017579180327082,0.00849700702311266
"CR-Ec","Model B","Wet Days",7.32681017612524,0.00018187538798444,0.0087910609043263
"CR-Ec","Model B","Wet Days",7.93737769080235,0.000187981506396597,0.00908620396598614
"CR-Ec","Model B","Wet Days",8.54794520547945,0.00019410932350586,0.00938239584777454
"CR-Ec","Model B","Wet Days",9.15851272015655,0.000200260863714984,0.0096797344004678
"CR-Ec","Model B","Wet Days",9.76908023483366,0.0002064538080023,0.00997907424523863
"CR-Ec","Model B","Wet Days",10.3796477495108,0.000212691638510811,0.0102805836936521
"CR-Ec","Model B","Wet Days",10.9902152641879,0.000218978260001575,0.0105844514847822
"CR-Ec","Model B","Wet Days",11.600782778865,0.000225321018607317,0.0108910326985596
"CR-Ec","Model B","Wet Days",12.2113502935421,0.000231768157457351,0.0112026591968858
"CR-Ec","Model B","Wet Days",12.8219178082192,0.000238319866163968,0.0115193401447896
"CR-Ec","Model B","Wet Days",13.4324853228963,0.000244983442518195,0.0118414282855755
"CR-Ec","Model B","Wet Days",14.0430528375734,0.000251772482135171,0.0121695807718252
"CR-Ec","Model B","Wet Days",14.6536203522505,0.000258788902539439,0.0125087238509842
"CR-Ec","Model B","Wet Days",15.2641878669276,0.000266008860871206,0.0128577050634762
"CR-Ec","Model B","Wet Days",15.8747553816047,0.000273443921226277,0.013217083367122
"CR-Ec","Model B","Wet Days",16.4853228962818,0.000281114298351645,0.0135878358543911
"CR-Ec","Model B","Wet Days",17.0958904109589,0.000289202535439904,0.0139787858649423
"CR-Ec","Model B","Wet Days",17.706457925636,0.000297629900440799,0.0143861278357657
"CR-Ec","Model B","Wet Days",18.3170254403131,0.000306416106836245,0.014810814630369
"CR-Ec","Model B","Wet Days",18.9275929549902,0.000315590669009425,0.0152542728449673
"CR-Ec","Model B","Wet Days",19.5381604696673,0.000325436486900295,0.0157301766255214
"CR-Ec","Model B","Wet Days",20.1487279843444,0.0003357894714525,0.0162305946246174
"CR-Ec","Model B","Wet Days",20.7592954990215,0.000346681673106484,0.0167570760203881
"CR-Ec","Model B","Wet Days",21.3698630136986,0.000358169607955552,0.0173123525536358
"CR-Ec","Model B","Wet Days",21.9804305283757,0.000370607771141448,0.0179135589692863
"CR-Ec","Model B","Wet Days",22.5909980430528,0.000383758125165213,0.0185491895755905
"CR-Ec","Model B","Wet Days",23.2015655577299,0.00039765636240055,0.0192209695858087
"CR-Ec","Model B","Wet Days",23.812133072407,0.000412398418028095,0.0199335360870431
"CR-Ec","Model B","Wet Days",24.4227005870841,0.0004283899976555,0.0207064991141951
"CR-Ec","Model B","Wet Days",25.0332681017613,0.000445316432821535,0.021524648969911
"CR-Ec","Model B","Wet Days",25.6438356164384,0.000463214558199856,0.0223897660812353
"CR-Ec","Model B","Wet Days",26.2544031311155,0.000482231856397412,0.0233089791124386
"CR-Ec","Model B","Wet Days",26.8649706457926,0.000502793070049342,0.0243028182650811
"CR-Ec","Model B","Wet Days",27.4755381604697,0.000524511930568755,0.0253526130048458
"CR-Ec","Model B","Wet Days",28.0861056751468,0.000547423064876915,0.0264600370456812
"CR-Ec","Model B","Wet Days",28.6966731898239,0.000571734471612738,0.0276351441322033
"CR-Ec","Model B","Wet Days",29.307240704501,0.000597848330648153,0.0288973738806669
"CR-Ec","Model B","Wet Days",29.9178082191781,0.000625319796118266,0.0302252243872979
"CR-Ec","Model B","Wet Days",30.5283757338552,0.0006541770904208,0.0316200597993844
"CR-Ec","Model B","Wet Days",31.1389432485323,0.00068469085066691,0.0330949615313686
"CR-Ec","Model B","Wet Days",31.7495107632094,0.0007171940711565,0.0346660250715062
"CR-Ec","Model B","Wet Days",32.3600782778865,0.000751203973530699,0.036309915025145
"CR-Ec","Model B","Wet Days",32.9706457925636,0.000786737501109764,0.0380274503582921
"CR-Ec","Model B","Wet Days",33.5812133072407,0.000824119050844418,0.0398343110009402
"CR-Ec","Model B","Wet Days",34.1917808219178,0.000863567687221911,0.0417410855724223
"CR-Ec","Model B","Wet Days",34.8023483365949,0.000904589725320394,0.0437239115025267
"CR-Ec","Model B","Wet Days",35.412915851272,0.000947185711163996,0.0457828151836722
"CR-Ec","Model B","Wet Days",36.0234833659491,0.000991710067192759,0.047934927846702
"CR-Ec","Model B","Wet Days",36.6340508806262,0.00103823443813412,0.0501837124844341
"CR-Ec","Model B","Wet Days",37.2446183953033,0.00108628524723383,0.0525062784675447
"CR-Ec","Model B","Wet Days",37.8551859099804,0.00113584203027083,0.0549016366450792
"CR-Ec","Model B","Wet Days",38.4657534246575,0.00118724830253644,0.0573863910440085
"CR-Ec","Model B","Wet Days",39.0763209393346,0.00124041687877428,0.0599563275103059
"CR-Ec","Model B","Wet Days",39.6868884540117,0.00129492561283834,0.0625910413453402
"CR-Ec","Model B","Wet Days",40.2974559686888,0.00135072993744155,0.0652883783613503
"CR-Ec","Model B","Wet Days",40.9080234833659,0.00140810496299499,0.068061636192535
"CR-Ec","Model B","Wet Days",41.5185909980431,0.00146682531769434,0.0708999213514361
"CR-Ec","Model B","Wet Days",42.1291585127202,0.00152654718945356,0.0737866154653234
"CR-Ec","Model B","Wet Days",42.7397260273973,0.00158720144316484,0.0767183768454168
"CR-Ec","Model B","Wet Days",43.3502935420744,0.00164892561476847,0.0797018533776184
"CR-Ec","Model B","Wet Days",43.9608610567515,0.00171141462885687,0.0827222990508364
"CR-Ec","Model B","Wet Days",44.5714285714286,0.00177442048890131,0.0857677267973739
"CR-Ec","Model B","Wet Days",45.1819960861057,0.00183785257515298,0.0888337564548591
"CR-Ec","Model B","Wet Days",45.7925636007828,0.00190163967890884,0.0919169461059862
"CR-Ec","Model B","Wet Days",46.4031311154599,0.00196549144248102,0.0950032611298733
"CR-Ec","Model B","Wet Days",47.013698630137,0.00202925970015219,0.0980855398436816
"CR-Ec","Model B","Wet Days",47.6242661448141,0.00209283938471644,0.101158703758141
"CR-Ec","Model B","Wet Days",48.2348336594912,0.00215589103153759,0.104206344637237
"CR-Ec","Model B","Wet Days",48.8454011741683,0.00221825745296475,0.107220864717315
"CR-Ec","Model B","Wet Days",49.4559686888454,0.00227987916552146,0.110199388827247
"CR-Ec","Model B","Wet Days",50.0665362035225,0.00234064726856662,0.113136653186271
"CR-Ec","Model B","Wet Days",50.6771037181996,0.00239992150467526,0.116001710550345
"CR-Ec","Model B","Wet Days",51.2876712328767,0.00245779864419584,0.118799238374929
"CR-Ec","Model B","Wet Days",51.8982387475538,0.0025142832668044,0.121529458021538
"CR-Ec","Model B","Wet Days",52.5088062622309,0.00256927556415459,0.124187545191176
"CR-Ec","Model B","Wet Days",53.119373776908,0.00262184230849964,0.126728391735619
"CR-Ec","Model B","Wet Days",53.7299412915851,0.00267242938785321,0.129173549931555
"CR-Ec","Model B","Wet Days",54.3405088062622,0.00272107263582259,0.131524751818858
"CR-Ec","Model B","Wet Days",54.9510763209393,0.00276769455596716,0.133778251558486
"CR-Ec","Model B","Wet Days",55.5616438356164,0.00281112460063497,0.135877469995809
"CR-Ec","Model B","Wet Days",56.1722113502935,0.00285219955061465,0.137862853454864
"CR-Ec","Model B","Wet Days",56.7827788649706,0.00289095342516333,0.139736046277773
"CR-Ec","Model B","Wet Days",57.3933463796477,0.00292734216340513,0.141494918754474
"CR-Ec","Model B","Wet Days",58.0039138943249,0.00296005977266976,0.143076344910463
"CR-Ec","Model B","Wet Days",58.614481409002,0.00299030261116358,0.144538151469698
"CR-Ec","Model B","Wet Days",59.2250489236791,0.00301807818002172,0.145880701004245
"CR-Ec","Model B","Wet Days",59.8356164383562,0.00304331591104839,0.147100582556121
"CR-Ec","Model B","Wet Days",60.4461839530333,0.00306491092175888,0.148144390937724
"CR-Ec","Model B","Wet Days",61.0567514677104,0.00308410958748949,0.149072370482345
"CR-Ec","Model B","Wet Days",61.6673189823875,0.00310095017703815,0.149886370936325
"CR-Ec","Model B","Wet Days",62.2778864970646,0.0031153403209418,0.150581927563755
"CR-Ec","Model B","Wet Days",62.8884540117417,0.00312651545291015,0.151122084573653
"CR-Ec","Model B","Wet Days",63.4990215264188,0.00313560891045819,0.151561622545347
"CR-Ec","Model B","Wet Days",64.1095890410959,0.00314269479169412,0.151904123057352
"CR-Ec","Model B","Wet Days",64.720156555773,0.00314768926809247,0.152145534205335
"CR-Ec","Model B","Wet Days",65.3307240704501,0.00315020098901426,0.152266939810804
"CR-Ec","Model B","Wet Days",65.9412915851272,0.0031511471392741,0.152312672576798
"CR-Ec","Model B","Wet Days",66.5518590998043,0.00315062718949189,0.152287540478095
"CR-Ec","Model B","Wet Days",67.1624266144814,0.00314860388975316,0.152189743016723
"CR-Ec","Model B","Wet Days",67.7729941291585,0.00314501832156425,0.152016432330353
"CR-Ec","Model B","Wet Days",68.3835616438356,0.00314051094756419,0.151798565582179
"CR-Ec","Model B","Wet Days",68.9941291585127,0.00313519300177764,0.15154151933852
"CR-Ec","Model B","Wet Days",69.6046966731898,0.00312910979950673,0.151247483942914
"CR-Ec","Model B","Wet Days",70.2152641878669,0.0031224379815767,0.150924997440395
"CR-Ec","Model B","Wet Days",70.825831702544,0.00311552758402426,0.15059097904225
"CR-Ec","Model B","Wet Days",71.4363992172211,0.00310848732466266,0.150250683692142
"CR-Ec","Model B","Wet Days",72.0469667318982,0.00310146974674041,0.149911484663626
"CR-Ec","Model B","Wet Days",72.6575342465753,0.00309476201384146,0.149587262188567
"CR-Ec","Model B","Wet Days",73.2681017612524,0.0030884517841473,0.149282253280125
"CR-Ec","Model B","Wet Days",73.8786692759295,0.00308263269424354,0.14900098392137
"CR-Ec","Model B","Wet Days",74.4892367906067,0.00307757142521554,0.148756344309758
"CR-Ec","Model B","Wet Days",75.0998043052838,0.00307354272995235,0.148561614798436
"CR-Ec","Model B","Wet Days",75.7103718199609,0.00307042952575268,0.148411136121633
"CR-Ec","Model B","Wet Days",76.320939334638,0.0030683012900601,0.148308266515142
"CR-Ec","Model B","Wet Days",76.9315068493151,0.00306752577549803,0.148270781532579
"CR-Ec","Model B","Wet Days",77.5420743639922,0.00306826958383222,0.14830673397474
"CR-Ec","Model B","Wet Days",78.1526418786693,0.00307028267579493,0.148404038036858
"CR-Ec","Model B","Wet Days",78.7632093933464,0.00307360564858275,0.148564656009882
"CR-Ec","Model B","Wet Days",79.3737769080235,0.0030786763462596,0.148809751361148
"CR-Ec","Model B","Wet Days",79.9843444227006,0.00308549969808935,0.149139562349714
"CR-Ec","Model B","Wet Days",80.5949119373777,0.00309376382817446,0.149539014258544
"CR-Ec","Model B","Wet Days",81.2054794520548,0.0031034800460666,0.150008653741907
"CR-Ec","Model B","Wet Days",81.8160469667319,0.00311511276170775,0.15057092834551
"CR-Ec","Model B","Wet Days",82.426614481409,0.00312849755435138,0.151217890689485
"CR-Ec","Model B","Wet Days",83.0371819960861,0.00314331992382817,0.151934339210975
"CR-Ec","Model B","Wet Days",83.6477495107632,0.00315956506772468,0.152719558426046
"CR-Ec","Model B","Wet Days",84.2583170254403,0.00317767507645469,0.153594917052014
"CR-Ec","Model B","Wet Days",84.8688845401174,0.00319734831681538,0.154545835458913
"CR-Ec","Model B","Wet Days",85.4794520547945,0.00321830869833257,0.155558968640579
"CR-Ec","Model B","Wet Days",86.0900195694716,0.00324052099018303,0.156632613693085
"CR-Ec","Model B","Wet Days",86.7005870841487,0.00326435830868221,0.157784805427461
"CR-Ec","Model B","Wet Days",87.3111545988258,0.00328944151153889,0.158997217763359
"CR-Ec","Model B","Wet Days",87.9217221135029,0.00331555438524502,0.160259399885314
"CR-Ec","Model B","Wet Days",88.53228962818,0.0033426483642366,0.161569004346342
"CR-Ec","Model B","Wet Days",89.1428571428571,0.00337099017315489,0.162938923449199
