"x","x_orig","fit","se","or","lo","hi","Spec","Bacteria","Variable","Variable_label"
-2.8829221317442,-6.39278557114228,-1.47811957736466,0.573878055876808,0.228066146160304,0.0740569737194255,0.702353396473849,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.86888917416214,-6.29258517034068,-1.46877345216014,0.568630593641633,0.230207672816845,0.075525161322453,0.701694265802149,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.85485621658008,-6.19238476953908,-1.45942918579286,0.563388198013845,0.232368876336628,0.0770215478630314,0.701041412280725,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.84082325899801,-6.09218436873747,-1.45008696463449,0.558151231331186,0.234549889661416,0.0785465859956015,0.700395186409035,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.82679030141595,-5.99198396793587,-1.44074697505668,0.552920056217881,0.236750845639193,0.0801007320904399,0.699755937905624,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.81275734383389,-5.89178356713427,-1.4314094034311,0.547695035588681,0.238971876999806,0.0816844461219299,0.69912401574672,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.79872438625183,-5.79158316633267,-1.42207443612942,0.542476532653094,0.241213116330142,0.0832981915499633,0.698499768206843,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.78469142866976,-5.69138276553106,-1.41274225952329,0.537264910919795,0.243474696048821,0.0849424351942858,0.697883542901458,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.7706584710877,-5.59118236472946,-1.40341305998437,0.532060534201226,0.245756748380402,0.0866176471015982,0.697275686831647,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.75662551350564,-5.49098196392786,-1.39408702388434,0.526863766618396,0.248059405329107,0.0883243004052234,0.69667654643083,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.74259255592358,-5.39078156312625,-1.38476433759485,0.521674972605876,0.250382798652054,0.0900628711771498,0.696086467613536,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.72855959834151,-5.29058116232465,-1.37544518748757,0.516494516916999,0.252727059831995,0.0918338382722595,0.695505795826225,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.71452664075945,-5.19038076152305,-1.36612975993415,0.511322764629273,0.255092320049554,0.0936376831645503,0.694934876100174,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.70049368317739,-5.09018036072144,-1.35681824130626,0.506160081150001,0.257478710154972,0.0954748897751591,0.694374053106444,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.68646072559533,-4.98997995991984,-1.34751081797556,0.501006832222129,0.259886360639342,0.0973459442919967,0.693823671212926,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.67242776801326,-4.88977955911824,-1.33820767631372,0.495863383930315,0.262315401605337,0.0992513349807997,0.693284074543487,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.6583948104312,-4.78957915831663,-1.32890900269239,0.490730102707226,0.264765962737434,0.101191551987411,0.692755607039231,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.64436185284914,-4.68937875751503,-1.31961498348325,0.485607355340074,0.26723817327162,0.103167087131094,0.692238612521881,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.63032889526708,-4.58917835671343,-1.31032580505794,0.480495508977393,0.269732161964583,0.1051784336887,0.691733434759305,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.61629593768501,-4.48897795591182,-1.30104165378814,0.475394931136061,0.27224805706239,0.107226086169486,0.6912404175332,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.60226298010295,-4.38877755511022,-1.2917627160455,0.470305989708571,0.274785986268638,0.109310540080411,0.690759904708948,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.58823002252089,-4.28857715430862,-1.2824891782017,0.46522905297057,0.277346076712084,0.111432291681708,0.690292240307676,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.57419706493883,-4.18837675350701,-1.27322122662838,0.460164489588646,0.279928454913753,0.113591837732575,0.689837768580528,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.56016410735676,-4.08817635270541,-1.26395904769722,0.455112668628396,0.282533246753516,0.115789675226767,0.689396834085168,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.5461311497747,-3.98797595190381,-1.25470282777987,0.450073959562757,0.285160577436135,0.118026301117947,0.688969781764555,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.53209819219264,-3.8877755511022,-1.24545275324801,0.445048732280627,0.287810571456783,0.120302212034598,0.688556957027999,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.51806523461058,-3.7875751503006,-1.23620901047328,0.440037357095758,0.290483352566025,0.122617903984329,0.688158705834527,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.50403227702851,-3.687374749499,-1.22697178582735,0.435040204755943,0.293179043734271,0.124973872047414,0.687775374778588,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.48999931944645,-3.58717434869739,-1.2177412656819,0.430057646452497,0.295897767115682,0.127370610059395,0.687407311178126,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.47596636186439,-3.48697394789579,-1.20851763640857,0.425090053830034,0.29863964401155,0.129808610282583,0.687054863165051,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.46193340428233,-3.38677354709419,-1.19930108437902,0.42013779899654,0.301404794833129,0.132288363066315,0.686718379778128,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.44790044670026,-3.28657314629258,-1.19009179596494,0.415201254533757,0.304193339063936,0.134810356495819,0.686398211058336,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.4338674891182,-3.18637274549098,-1.18088995753796,0.410280793507869,0.307005395221499,0.137375076029523,0.686094708146718,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.41983453153614,-3.08617234468938,-1.17169575546977,0.405376789480504,0.309841080818576,0.139983004124704,0.685808223384749,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.40580157395408,-2.98597194388778,-1.16250937613201,0.400489616520034,0.312700512323825,0.142634619851322,0.685539110417281,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.39176861637201,-2.88577154308617,-1.15333100589636,0.395619649213202,0.315583805121927,0.145330398493927,0.685287724298068,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.37773565878995,-2.78557114228457,-1.14416083113447,0.39076726267705,0.318491073473183,0.14807081114153,0.685054421597952,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.36370270120789,-2.68537074148297,-1.13499903821801,0.385932832571158,0.321422430472547,0.150856324265326,0.684839560515699,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.34966974362582,-2.58517034068136,-1.12584581351864,0.381116735110195,0.324377988008135,0.153687399284173,0.684643500991569,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.33563678604376,-2.48496993987976,-1.11670134340802,0.37631934707677,0.327357856719178,0.156564492117754,0.684466604823622,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.3216038284617,-2.38476953907816,-1.10756581425781,0.371541045834582,0.330362145953448,0.159488052727326,0.684309235786836,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.30757087087964,-2.28456913827655,-1.09843941243968,0.366782209341861,0.333390963724127,0.162458524644014,0.684171759755037,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.29353791329758,-2.18436873747495,-1.0893223243253,0.362043216165094,0.336444416666153,0.165476344484587,0.68405454482572,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.27950495571551,-2.08416833667335,-1.08021473628631,0.357324445493014,0.339522609992014,0.168541941454675,0.683957961447773,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.26547199813345,-1.98396793587174,-1.07111683469438,0.352626277150854,0.342625647447015,0.171655736839418,0.683882382552153,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.25143904055139,-1.88376753507014,-1.06202880592118,0.347949091614834,0.345753631264005,0.174818143481515,0.683828183685558,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.23740608296932,-1.78356713426854,-1.05295083633838,0.343293270026872,0.34890666211757,0.178029565246699,0.683795743147113,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.22337312538726,-1.68336673346693,-1.04388311231762,0.33865919420949,0.3520848390777,0.18129039647665,0.683785442128131,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.2093401678052,-1.58316633266533,-1.03482582023057,0.334047246680887,0.355288259562923,0.184601021429381,0.683797664854956,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.19530721022314,-1.48296593186373,-1.0257791464489,0.329457810670152,0.358517019292911,0.187961813707178,0.683832798734934,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.18127425264107,-1.38276553106212,-1.01674327734427,0.324891270132572,0.361771212240574,0.19137313567214,0.683891234505533,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.16724129505901,-1.28256513026052,-1.00771839928834,0.320348009765003,0.365050930583615,0.194835337849449,0.683973366386627,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.15320833747695,-1.18236472945892,-0.998704698652778,0.315828415021248,0.36835626465559,0.198348758318481,0.684079592235977,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.13917537989489,-1.08216432865731,-0.989702361809237,0.311332872127386,0.371687302896434,0.201913722091895,0.6842103137079,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.12514242231282,-0.981963927855711,-0.980711575129384,0.306861768096992,0.375044131802496,0.205530540482896,0.684365936415144,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.11110946473076,-0.881763527054108,-0.971732524984881,0.30241549074618,0.378426835876057,0.209199510460852,0.684546870093957,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.0970765071487,-0.781563126252506,-0.962765397747392,0.297994428708378,0.381835497574353,0.212920913995505,0.684753528772338,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.08304354956664,-0.681362725450901,-0.953810379788577,0.293598971448754,0.385270197258098,0.216695017390037,0.684986330941446,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.06901059198457,-0.581162324649299,-0.9448676574801,0.289229509278183,0.388731013139523,0.22052207060328,0.68524569973012,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.05497763440251,-0.480961923847696,-0.935937417193622,0.284886433366641,0.392218021229919,0.224402306561415,0.685532063082478,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.04094467682045,-0.380761523046091,-0.927019845300808,0.280570135755897,0.395731295286716,0.228335940459509,0.685845853938497,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.02691171923839,-0.280561122244489,-0.918115128173318,0.276281009371361,0.399270906760067,0.232323169053321,0.686187510417517,"PCA","CR-Ab","Temperature","Temperature (°C)"
-2.01287876165632,-0.180360721442886,-0.909223452182814,0.272019448032908,0.402836924738985,0.236364169941821,0.686557476004529,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.99884580407426,-0.0801603206412818,-0.900345003700961,0.267785846464525,0.406429415897004,0.240459100840933,0.686956199739147,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.9848128464922,0.0200400801603209,-0.89147996909942,0.263580600302539,0.410048444437392,0.244608098849045,0.687384136407067,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.97077988891014,0.120240480961924,-0.882628534749853,0.259404106102236,0.413694072037918,0.248811279704914,0.687841746733857,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.95674693132807,0.220440881763528,-0.873790887023922,0.255256761342588,0.417366357795173,0.253068737038623,0.688329497580821,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.94271397374601,0.320641282565131,-0.864967212293291,0.251138964428826,0.421065358168463,0.257380541616327,0.688847862142696,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.92868101616395,0.420841683366733,-0.856157696929622,0.247051114692526,0.424791126923279,0.261746740579601,0.689397320146849,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.91464805858189,0.521042084168338,-0.847362527304577,0.242993612388876,0.428543715074352,0.266167356680265,0.689978358053641,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.90061510099982,0.62124248496994,-0.838581889789818,0.238966858690728,0.432323170828292,0.27064238751164,0.690591469257527,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.88658214341776,0.721442885771543,-0.829815970757007,0.234971255679001,0.436129539525847,0.275171804737313,0.691237154288414,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.8725491858357,0.821643286573147,-0.821064956577808,0.231007206328966,0.439962863583752,0.279755553318523,0.691915921012744,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.85851622825364,0.92184368737475,-0.812329033623882,0.227075114491883,0.443823182436222,0.284393550741458,0.692628284833682,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.84448327067157,1.02204408817635,-0.803608388266892,0.223175384871398,0.447710532476059,0.2890856862458,0.693374768889682,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.83045031308951,1.12224448897796,-0.794903206878501,0.219308422994067,0.45162494699541,0.293831820056028,0.694155904250654,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.81641735550745,1.22244488977956,-0.786213675830371,0.215474635173285,0.45556645612618,0.298631782617093,0.694972230110808,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.80238439792539,1.32264529058116,-0.777539981494163,0.211674428465829,0.459535086780101,0.303485373836244,0.695824293977148,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.78835144034332,1.42284569138277,-0.768882310241542,0.207908210620155,0.463530862588489,0.308392362332934,0.696712651852477,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.77431848276126,1.52304609218437,-0.760240848444168,0.204176390015493,0.467553803841676,0.313352484698909,0.697637868411584,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.7602855251792,1.62324649298597,-0.751615782473705,0.200479375590677,0.471603927428157,0.31836544477078,0.69860051716918,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.74625256759714,1.72344689378757,-0.743007298701814,0.19681757676156,0.475681246773439,0.323430912917565,0.699601180637935,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.73221961001507,1.82364729458918,-0.734415583500159,0.193191403325744,0.479785771778618,0.328548525345943,0.700640450474775,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.71818665243301,1.92384769539078,-0.725840823240401,0.189601265353226,0.483917508758706,0.33371788342617,0.701718927613421,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.70415369485095,2.02404809619238,-0.717283204294204,0.186047573061435,0.488076460380699,0.338938553041891,0.702837222380863,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.69012073726889,2.12424849699399,-0.708742913033228,0.182530736672991,0.49226262560142,0.344210063967373,0.703995954595253,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.67608777968682,2.22444889779559,-0.700220135829138,0.179051166254349,0.496475999605147,0.34953190927597,0.705195753642386,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.66205482210476,2.32464929859719,-0.691715059053595,0.175609271533352,0.500716573741035,0.354903544784002,0.706437258527667,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.6480218645227,2.4248496993988,-0.683227869078262,0.172205461693507,0.504984335460354,0.360324388534556,0.707721117900071,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.63398890694064,2.5250501002004,-0.6747587522748,0.168840145142633,0.509279268253553,0.365793820326135,0.709047990044308,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.61995594935857,2.625250501002,-0.666307895014872,0.165513729253316,0.51360135158718,0.371311181291496,0.710418542836969,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.60592299177651,2.72545090180361,-0.657875483670142,0.1622266200724,0.517950560840647,0.37687577353245,0.711833453661997,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.59189003419445,2.82565130260521,-0.649461704612271,0.158979221996515,0.522326867242898,0.382486859816926,0.713293409280427,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.57785707661239,2.92585170340681,-0.641066744212922,0.155771937410417,0.52673023780895,0.388143663345039,0.714799105648775,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.56382411903032,3.02605210420842,-0.632690788843757,0.152605166284662,0.531160635276373,0.39384536759155,0.716351247680014,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.54979116144826,3.12625250501002,-0.624334024876437,0.149479305728904,0.535618018041683,0.39959111623257,0.717950548940448,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.5357582038662,3.22645290581162,-0.615996638682627,0.14639474949685,0.540102340096698,0.405380013165066,0.719597731275291,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.52172524628414,3.32665330661323,-0.607678816633988,0.143351887438636,0.544613550964871,0.411211122628281,0.721293524355091,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.50769228870207,3.42685370741483,-0.599380745102183,0.140351104896172,0.549151595637599,0.41708346943688,0.723038665134532,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.49365933112001,3.52705410821643,-0.591102610458874,0.137392782036741,0.553716414510557,0.422996039336286,0.724833897214522,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.47962637353795,3.62725450901804,-0.582844599075723,0.134477293119914,0.55830794332006,0.428947779491342,0.726679970097774,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.46559341595588,3.72745490981964,-0.574606897324392,0.131605005692648,0.56292611307947,0.43493759912013,0.72857763832746,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.45156045837382,3.82765531062124,-0.566389691576546,0.12877627970726,0.567570850015691,0.440964370285433,0.73052766049787,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.43752750079176,3.92785571142285,-0.558193168203845,0.125991466556845,0.572242075505748,0.447026928856961,0.732530798125379,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.4234945432097,4.02805611222445,-0.550017513577952,0.123250908022613,0.57693970601349,0.45312407565808,0.734587814367433,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.40946158562764,4.12825651302605,-0.541862914070529,0.120554935127646,0.581663653026429,0.459254577811287,0.736699472576787,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.39542862804557,4.22845691382765,-0.53372955605324,0.117903866891616,0.586413822992745,0.46541717029712,0.73886653467777,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.38139567046351,4.32865731462926,-0.525617625897746,0.11529800898123,0.591190117258479,0.471610557741529,0.741089759351071,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.36736271288145,4.42885771543086,-0.517527309975708,0.112737652251417,0.595992432004933,0.477833416446876,0.743369900013356,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.35332975529939,4.52905811623246,-0.509458794658792,0.110223071172791,0.600820658186303,0.484084396681702,0.74570770257811,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.33929679771732,4.62925851703407,-0.501412266318657,0.107754522141475,0.605674681467582,0.490362125244163,0.748103902984344,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.32526384013526,4.72945891783567,-0.493387911326968,0.105332241668238,0.610554382162727,0.496665208313441,0.750559224480353,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.3112308825532,4.82965931863727,-0.485385916055386,0.102956444444901,0.615459635173162,0.502992234602591,0.753074374650656,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.29719792497113,4.92985971943888,-0.477406466875574,0.100627321287286,0.620390309926589,0.509341778824949,0.755650042175483,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.28316496738907,5.03006012024048,-0.469449750159193,0.0983450369555098,0.62534627031618,0.515712405484556,0.758286893313967,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.26913200980701,5.13026052104208,-0.461515952277908,0.0961097278543106,0.630327374640148,0.522102672998701,0.760985568104399,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.25509905222495,5.23046092184369,-0.453605259603378,0.0939214996182923,0.635333475541738,0.528511138157947,0.763746676277828,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.24106609464288,5.33066132264529,-0.445717858507269,0.0917804245894659,0.640364419949653,0.53493636092546,0.766570792884643,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.22703313706082,5.43086172344689,-0.437853935361241,0.0896865391973899,0.645420049018959,0.541376909573329,0.76945845363804,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.21300017947876,5.5310621242485,-0.430013676536957,0.087639841255428,0.65050019807248,0.547831366148651,0.772410149983117,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.1989672218967,5.6312625250501,-0.422197268406079,0.08564028719024,0.655604696542727,0.554298332256502,0.775426323905993,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.18493426431463,5.7314629258517,-0.41440489734027,0.0836877892255501,0.660733367914378,0.560776435140413,0.778507362503855,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.17090130673257,5.83166332665331,-0.406636749711194,0.0817822125454427,0.665886029667341,0.56726433403379,0.781653592343994,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.15686834915051,5.93186372745491,-0.398893011890509,0.0799233724669174,0.671062493220439,0.573760726747655,0.784865273647927,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.14283539156845,6.03206412825651,-0.391173870249882,0.0781110316560539,0.676262563875729,0.580264356451451,0.788142594345337,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.12880243398638,6.13226452905812,-0.383479511160974,0.0763448974268886,0.681486040763505,0.586774018594318,0.791485664051886,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.11476947640432,6.23246492985972,-0.375810120995444,0.0746246191667813,0.686732716788001,0.593288567904524,0.794894508034616,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.10073651882226,6.33266533066132,-0.36816588612496,0.0729497859366398,0.692002378573827,0.599806925394632,0.798369061238785,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.0867035612402,6.43286573146293,-0.360546992921181,0.071319924298607,0.697294806413183,0.606328085289826,0.801909162460098,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.07267060365813,6.53306613226453,-0.352953627755769,0.0697344964276595,0.702609774213861,0.612851121786782,0.805514548756269,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.05863764607607,6.63326653306613,-0.345385977000389,0.0681928985667792,0.70794704944808,0.619375195540811,0.809184850201542,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.04460468849401,6.73346693386774,-0.337844227026702,0.0666944598878202,0.71330639310219,0.625899559770042,0.812919585096677,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.03057173091195,6.83366733466934,-0.330328564206369,0.0652384418217498,0.718687559627265,0.632423565857385,0.81671815575492,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.01653877332988,6.93386773547094,-0.322839174911055,0.0638240379224557,0.724090296890627,0.638946668324262,0.820579844991183,"PCA","CR-Ab","Temperature","Temperature (°C)"
-1.00250581574782,7.03406813627254,-0.31537624551242,0.0624503743277201,0.729514346128328,0.645468429044776,0.824503813446968,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.988472858165759,7.13426853707415,-0.307939962382129,0.0611165108791696,0.734959441898632,0.651988520565377,0.828489097887093,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.974439900583696,7.23446893787575,-0.300530511891842,0.0598214429600678,0.740425312036523,0.658506728393266,0.832534610606096,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.960406943001634,7.33466933867735,-0.293148080413222,0.058564104105758,0.745911677609266,0.665022952116821,0.836639140082089,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.946373985419571,7.43486973947896,-0.285792854317932,0.0573433694365409,0.751418252873081,0.671537205223115,0.840801353013997,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.932341027837508,7.53507014028056,-0.278465019977634,0.0561580599569953,0.75694474523093,0.678049613480988,0.845019797874692,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.918308070255446,7.63527054108216,-0.271164763763991,0.0550069477594596,0.76249085519148,0.684560411762831,0.84929291010778,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.904275112673384,7.73547094188377,-0.263892272048665,0.0538887621630007,0.768056276329259,0.691069939183677,0.853619019090306,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.890242155091321,7.83567134268537,-0.256647731203317,0.0528021968130065,0.773640695246049,0.697578632442008,0.857996356977786,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.876209197509259,7.93587174348697,-0.249431327599612,0.0517459177610666,0.779243791533542,0.704087017252005,0.862423069542604,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.862176239927196,8.03607214428858,-0.242243247609211,0.0507185725404274,0.784865237737312,0.710595697761188,0.866897229112513,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.848143282345134,8.13627254509018,-0.235083677603777,0.0497188002495155,0.790504699322111,0.717105343849671,0.871416849713702,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.834110324763071,8.23647294589178,-0.227952803954971,0.0487452426551893,0.796161834638553,0.72361667620674,0.875979904523271,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.820077367181008,8.33667334669339,-0.220850813034457,0.0477965563288694,0.801836294891201,0.730130449076546,0.880584345739899,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.806044409598946,8.43687374749499,-0.213777891213896,0.046871425832744,0.807527724108098,0.736647430556536,0.885228126989518,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.792011452016883,8.53707414829659,-0.206734224864952,0.045968577980006,0.813235759111787,0.74316838031953,0.889909228395551,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.777978494434821,8.6372745490982,-0.199720000359286,0.0450867972024724,0.818960029491844,0.749694024612676,0.894625684460794,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.763945536852759,8.7374749498998,-0.192735404068561,0.0442249420707707,0.824700157578962,0.756225028364092,0.899375614930467,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.749912579270696,8.8376753507014,-0.18578062236444,0.0433819630260169,0.83045575842063,0.762761964201272,0.904157258832588,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.735879621688633,8.93787575150301,-0.178855841618584,0.042556921396772,0.836226439758428,0.769305278155397,0.908969011921695,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.721846664106571,9.03807615230461,-0.171961248202656,0.04174900978977,0.842011802006996,0.775855251794558,0.913809467783048,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.707813706524508,9.13827655310621,-0.165097028488319,0.0409575739557852,0.847811438234683,0.782411960499286,0.918677462883976,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.693780748942446,9.23847695390782,-0.15826329087794,0.0401822423054768,0.853625000702485,0.788975125068061,0.923572389891834,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.679747791360383,9.33867735470942,-0.15145950719421,0.0394237065811449,0.859452683218915,0.795543323402499,0.928496152205747,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.665714833778321,9.43887775551102,-0.144684838494213,0.0386832789973284,0.865294957803628,0.802114377996178,0.933452116730353,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.651681876196258,9.53907815631263,-0.137938443733185,0.0379624582942095,0.871152314979696,0.808685764490663,0.938444064701038,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.637648918614196,9.63927855711423,-0.131219481866364,0.0372629098607605,0.877025262123962,0.815254629915119,0.943476163372033,"PCA","CR-Ab","Temperature","Temperature (°C)"
-0.623615961032133,9.73947895791583,-0.124527111848988,0.0365864461450225,0.882914323602081,0.821817813726767,0.948552939351222,"PCA","CR-Ab","Temperature","Temperature (°C)"
